,match_date,team_A,team_B,A_score,B_score,year,winning_team,A_attack,A_defense,A_mid,A_overall,B_attack,B_defense,B_mid,B_overall,A_win_streak,B_win_streak,A_lose_streak,B_lose_streak,h2h_matches,h2h_A_win,h2h_B_win,h2h_tie,h2h_A_goals,h2h_B_goals
1098,2012-06-17,Denmark,Germany,1,2,2012,team_B,73.0,73.0,73.0,76.0,82.0,80.0,84.0,84.0,0,3,1,0,25,8,14,3,35,51
1099,2012-06-17,Netherlands,Portugal,1,2,2012,team_B,81.0,75.0,81.0,82.0,80.0,79.0,80.0,82.0,0,1,2,0,10,1,6,3,5,12
1100,2012-06-18,Croatia,Spain,0,1,2012,team_B,78.0,74.0,78.0,78.0,84.0,83.0,86.0,87.0,2,5,0,0,4,1,2,1,4,5
1101,2012-06-18,Morocco,Saudi Arabia,0,4,2012,team_B,59.0,53.0,54.0,57.0,73.0,73.0,73.0,73.0,0,0,1,1,5,2,2,1,6,4
1102,2012-06-19,France,Sweden,0,2,2012,team_B,81.0,82.0,81.0,83.0,75.0,73.0,77.0,77.0,16,0,0,2,17,8,4,5,25,16
1103,2012-06-19,England,Ukraine,1,0,2012,team_A,82.0,81.0,83.0,83.0,74.0,67.5,72.25,74.75,3,0,0,1,4,3,1,0,7,2
1104,2012-06-21,Czech Republic,Portugal,0,1,2012,team_B,73.7,74.0,73.8,75.8,80.0,79.0,80.0,82.0,2,2,0,0,2,1,1,0,2,3
1105,2012-06-22,Germany,Greece,4,2,2012,team_A,82.0,80.0,84.0,84.0,73.0,75.0,73.0,75.0,4,1,0,0,8,5,0,3,17,7
1106,2012-06-23,France,Spain,0,2,2012,team_B,81.0,82.0,81.0,83.0,84.0,83.0,86.0,87.0,0,6,1,0,30,11,13,6,35,57
1107,2012-06-24,England,Italy,0,0,2012,Draw,82.0,81.0,83.0,83.0,83.0,80.0,82.0,83.0,4,1,0,0,22,7,9,6,28,26
1108,2012-06-27,Portugal,Spain,0,0,2012,Draw,80.0,79.0,80.0,82.0,84.0,83.0,86.0,87.0,3,7,0,0,35,8,15,12,44,71
1109,2012-06-28,Germany,Italy,1,2,2012,team_B,82.0,80.0,84.0,84.0,83.0,80.0,82.0,83.0,5,1,0,0,30,7,14,9,34,45
1110,2012-07-01,Italy,Spain,0,4,2012,team_B,83.0,80.0,82.0,83.0,84.0,83.0,86.0,87.0,2,7,0,0,26,8,7,11,30,26
1111,2012-08-15,Austria,Turkey,2,0,2012,team_A,75.0,72.0,71.0,74.0,74.0,73.0,78.0,77.0,2,3,0,0,14,7,6,1,15,20
1112,2012-08-15,Belgium,Netherlands,4,2,2012,team_A,76.0,78.0,77.0,79.0,81.0,75.0,81.0,82.0,0,0,1,3,122,39,54,29,210,273
1113,2012-08-15,Costa Rica,Peru,0,1,2012,team_B,59.0,53.0,54.0,57.0,69.0,66.0,71.0,74.0,1,0,0,2,5,1,3,1,6,11
1114,2012-08-15,Croatia,Switzerland,2,4,2012,team_B,78.0,74.0,78.0,78.0,71.0,74.0,74.0,76.0,0,0,1,1,4,2,1,1,5,1
1115,2012-08-15,Chile,Ecuador,0,3,2012,team_B,76.0,70.0,74.0,76.0,72.0,67.0,73.0,73.0,4,1,0,0,43,25,7,11,90,39
1116,2012-08-15,England,Italy,2,1,2012,team_A,82.0,81.0,83.0,83.0,83.0,80.0,82.0,83.0,4,0,0,1,23,7,9,7,28,26
1117,2012-08-15,France,Uruguay,0,0,2012,Draw,81.0,82.0,81.0,83.0,81.0,77.0,74.0,79.0,0,8,2,0,5,1,1,3,3,2
1118,2012-08-15,Argentina,Germany,3,1,2012,team_A,86.0,77.0,79.0,82.0,82.0,80.0,84.0,84.0,4,0,0,1,19,8,6,5,25,27
1119,2012-08-15,Iran,Tunisia,2,2,2012,Draw,59.0,53.0,54.0,57.0,67.0,71.0,65.0,69.0,1,3,0,0,0,0,0,0,0,0
1120,2012-08-15,Japan,Venezuela,1,1,2012,Draw,59.0,53.0,54.0,57.0,73.83333333333334,70.16666666666667,70.33333333333333,71.5,3,0,0,1,1,0,0,1,0,0
1121,2012-08-15,Finland,Northern Ireland,3,3,2012,Draw,68.0,67.0,70.0,71.0,65.0,70.0,69.0,71.0,2,0,0,6,6,3,3,0,8,6
1122,2012-08-15,Greece,Norway,3,2,2012,team_A,73.0,75.0,73.0,75.0,73.0,73.0,73.0,74.0,0,0,1,1,7,3,2,2,8,7
1123,2012-08-15,Panama,Portugal,0,2,2012,team_B,59.0,53.0,54.0,57.0,80.0,79.0,80.0,82.0,5,3,0,0,0,0,0,0,0,0
1124,2012-08-15,Australia,Scotland,1,3,2012,team_B,70.0,68.0,69.0,72.0,73.0,73.0,73.0,74.0,0,0,1,1,4,1,2,1,2,3
1125,2012-08-15,Romania,Slovenia,3,4,2012,team_B,74.0,69.0,69.0,73.0,72.0,68.0,72.0,74.0,3,0,0,1,7,3,1,3,10,6
1126,2012-08-15,Brazil,Sweden,3,0,2012,team_A,83.0,83.0,81.0,83.0,75.0,73.0,77.0,77.0,0,1,2,0,14,9,2,3,32,17
1127,2012-08-15,Czech Republic,Ukraine,0,0,2012,Draw,73.7,74.0,73.8,75.8,74.0,67.5,72.25,74.75,0,0,1,2,1,1,0,0,4,0
1128,2012-08-31,Cameroon,India,1,0,2012,team_A,74.0,75.0,73.0,76.0,61.0,56.66666666666667,56.5,58.5,3,2,0,0,2,0,0,2,3,3
1129,2012-09-02,Cameroon,India,2,2,2012,Draw,74.0,75.0,73.0,76.0,61.0,56.66666666666667,56.5,58.5,4,0,0,1,3,1,0,2,4,3
1130,2012-09-07,Argentina,Paraguay,3,1,2012,team_A,86.0,77.0,79.0,82.0,75.3,71.7,72.3,74.10000000000001,5,0,0,1,94,51,14,29,195,98
1131,2012-09-07,Brazil,South Africa,1,0,2012,team_A,83.0,83.0,81.0,83.0,70.0,67.0,71.0,71.0,1,1,0,0,3,3,0,0,6,3
1132,2012-09-07,Bulgaria,Italy,2,2,2012,Draw,69.0,67.0,68.0,71.0,83.0,80.0,82.0,83.0,1,0,0,2,15,2,8,5,12,27
1133,2012-09-07,Canada,Panama,1,0,2012,team_A,68.33333333333333,65.0,70.0,67.66666666666667,59.0,53.0,54.0,57.0,2,0,0,1,6,2,0,4,7,4
1134,2012-09-07,Colombia,Uruguay,4,0,2012,team_A,77.0,72.0,74.0,77.0,81.0,77.0,74.0,79.0,0,8,1,0,35,10,16,9,38,49
1135,2012-09-07,Costa Rica,Mexico,0,2,2012,team_B,59.0,53.0,54.0,57.0,76.0,74.0,73.0,76.0,0,0,1,1,38,4,21,13,22,62
1136,2012-09-07,Bolivia,Ecuador,0,1,2012,team_B,69.33333333333333,65.33333333333333,63.83333333333333,65.83333333333333,72.0,67.0,73.0,73.0,2,2,0,0,25,5,10,10,28,42
1137,2012-09-07,Finland,France,0,1,2012,team_B,68.0,67.0,70.0,71.0,81.0,82.0,81.0,83.0,2,0,0,2,6,0,6,0,3,14
1138,2012-09-07,Iceland,Norway,2,0,2012,team_A,73.0,70.0,75.0,72.0,73.0,73.0,73.0,74.0,1,0,0,2,26,6,16,4,23,51
1139,2012-09-07,Netherlands,Turkey,2,0,2012,team_A,81.0,75.0,81.0,82.0,74.0,73.0,78.0,77.0,0,0,4,1,8,3,2,3,8,5
1140,2012-09-07,Peru,Venezuela,2,1,2012,team_A,69.0,66.0,71.0,74.0,73.83333333333334,70.16666666666667,70.33333333333333,71.5,1,0,0,1,26,18,5,3,50,27
1141,2012-09-07,Northern Ireland,Russia,0,2,2012,team_B,65.0,70.0,69.0,71.0,77.0,76.0,78.0,79.0,0,0,6,1,4,0,2,2,1,4
1142,2012-09-07,Slovenia,Switzerland,0,2,2012,team_B,72.0,68.0,72.0,74.0,71.0,74.0,74.0,76.0,1,1,0,0,5,1,3,1,5,11
1143,2012-09-07,Saudi Arabia,Spain,0,5,2012,team_B,73.0,73.0,73.0,73.0,84.0,83.0,86.0,87.0,0,9,2,0,2,0,2,0,2,4
1144,2012-09-07,Belgium,Wales,2,0,2012,team_A,76.0,78.0,77.0,79.0,75.0,72.28571428571429,73.0,73.42857142857143,1,0,0,3,8,4,3,1,13,15
1145,2012-09-08,Czech Republic,Denmark,0,0,2012,Draw,73.7,74.0,73.8,75.8,73.0,73.0,73.0,76.0,0,0,1,3,8,3,1,4,9,4
1146,2012-09-08,Scotland,Serbia,0,0,2012,Draw,73.0,73.0,73.0,74.0,77.0,72.0,72.0,77.0,1,0,0,3,0,0,0,0,0,0
1147,2012-09-11,Austria,Germany,1,2,2012,team_B,75.0,72.0,71.0,74.0,82.0,80.0,84.0,84.0,3,1,0,0,36,7,23,6,49,83
1148,2012-09-11,Belgium,Croatia,1,1,2012,Draw,76.0,78.0,77.0,79.0,78.0,74.0,78.0,78.0,2,1,0,0,5,1,3,1,2,7
1149,2012-09-11,Chile,Colombia,1,3,2012,team_B,76.0,70.0,74.0,76.0,77.0,72.0,74.0,77.0,0,1,1,0,33,14,9,10,60,43
1150,2012-09-11,Czech Republic,Finland,0,1,2012,team_B,73.7,74.0,73.8,75.8,68.0,67.0,70.0,71.0,0,0,1,1,3,3,0,0,11,4
1151,2012-09-11,England,Ukraine,1,1,2012,Draw,82.0,81.0,83.0,83.0,74.0,67.5,72.25,74.75,6,0,0,2,5,4,1,0,8,2
1152,2012-09-11,Hungary,Netherlands,1,4,2012,team_B,68.0,67.0,70.0,72.0,81.0,75.0,81.0,82.0,2,1,0,0,15,5,8,2,27,39
1153,2012-09-11,Costa Rica,Mexico,0,1,2012,team_B,59.0,53.0,54.0,57.0,76.0,74.0,73.0,76.0,0,1,2,0,39,4,22,13,22,64
1154,2012-09-11,Norway,Slovenia,2,1,2012,team_A,73.0,73.0,73.0,74.0,72.0,68.0,72.0,74.0,0,0,3,1,5,4,0,1,12,3
1155,2012-09-11,Canada,Panama,0,2,2012,team_B,68.33333333333333,65.0,70.0,67.66666666666667,59.0,53.0,54.0,57.0,3,0,0,2,7,3,0,4,8,4
1156,2012-09-11,Paraguay,Venezuela,0,2,2012,team_B,75.3,71.7,72.3,74.10000000000001,73.83333333333334,70.16666666666667,70.33333333333333,71.5,0,0,2,2,21,15,2,4,44,18
1157,2012-09-11,Argentina,Peru,1,1,2012,Draw,86.0,77.0,79.0,82.0,69.0,66.0,71.0,74.0,6,2,0,0,47,31,5,11,96,41
1158,2012-09-11,Serbia,Wales,6,1,2012,team_A,77.0,72.0,72.0,77.0,75.0,72.28571428571429,73.0,73.42857142857143,0,0,3,4,2,2,0,0,4,2
1159,2012-09-11,Ecuador,Uruguay,1,1,2012,Draw,72.0,67.0,73.0,73.0,81.0,77.0,74.0,79.0,3,0,0,1,41,4,28,9,35,103
1160,2012-09-19,Argentina,Brazil,1,2,2012,team_B,86.0,77.0,79.0,82.0,83.0,83.0,81.0,83.0,6,3,0,0,96,35,38,23,152,153
1161,2012-10-12,Argentina,Uruguay,3,0,2012,team_A,86.0,77.0,79.0,82.0,81.0,77.0,74.0,79.0,0,0,1,1,170,78,51,41,273,201
1162,2012-10-12,Bolivia,Peru,1,1,2012,Draw,69.33333333333333,65.33333333333333,63.83333333333333,65.83333333333333,69.0,66.0,71.0,74.0,0,2,1,0,41,13,18,10,41,60
1163,2012-10-12,Bulgaria,Denmark,1,1,2012,Draw,69.0,67.0,68.0,71.0,73.0,73.0,73.0,76.0,2,0,0,3,13,4,3,6,18,15
1164,2012-10-12,Colombia,Paraguay,2,0,2012,team_A,77.0,72.0,74.0,77.0,75.3,71.7,72.3,74.10000000000001,2,0,0,3,39,15,17,7,45,47
1165,2012-10-12,Chile,Ecuador,1,3,2012,team_B,76.0,70.0,74.0,76.0,72.0,67.0,73.0,73.0,0,3,2,0,44,25,8,11,90,42
1166,2012-10-12,France,Japan,0,1,2012,team_B,81.0,82.0,81.0,83.0,59.0,53.0,54.0,57.0,2,5,0,0,5,4,0,1,14,4
1167,2012-10-12,Poland,South Africa,1,0,2012,team_A,74.0,72.0,74.0,76.0,70.0,67.0,71.0,71.0,1,1,0,0,1,0,1,0,0,1
1168,2012-10-12,Portugal,Russia,0,1,2012,team_B,80.0,79.0,80.0,82.0,77.0,76.0,78.0,79.0,6,2,0,0,7,5,1,1,13,7
1169,2012-10-12,Belgium,Serbia,3,0,2012,team_A,76.0,78.0,77.0,79.0,77.0,72.0,72.0,77.0,2,1,0,0,4,1,2,1,3,5
1170,2012-10-12,Norway,Switzerland,1,1,2012,Draw,73.0,73.0,73.0,74.0,71.0,74.0,74.0,76.0,1,3,0,0,17,8,5,4,25,17
1171,2012-10-12,Romania,Turkey,1,0,2012,team_A,74.0,69.0,69.0,73.0,74.0,73.0,78.0,77.0,2,1,0,0,23,12,4,7,46,22
1172,2012-10-12,Scotland,Wales,1,2,2012,team_B,73.0,73.0,73.0,74.0,75.0,72.28571428571429,73.0,73.42857142857143,1,0,0,5,80,40,21,19,134,101
1173,2012-10-16,Belgium,Scotland,2,0,2012,team_A,76.0,78.0,77.0,79.0,73.0,73.0,73.0,74.0,3,0,0,1,15,8,4,3,26,21
1174,2012-10-16,Bolivia,Uruguay,4,1,2012,team_A,69.33333333333333,65.33333333333333,63.83333333333333,65.83333333333333,81.0,77.0,74.0,79.0,0,0,1,2,39,6,26,7,24,97
1175,2012-10-16,Argentina,Chile,2,1,2012,team_A,86.0,77.0,79.0,82.0,76.0,70.0,74.0,76.0,1,0,0,3,80,53,6,21,179,66
1176,2012-10-16,Cameroon,Colombia,0,3,2012,team_B,74.0,75.0,73.0,76.0,77.0,72.0,74.0,77.0,0,3,1,0,2,2,0,0,3,1
1177,2012-10-16,Croatia,Wales,2,0,2012,team_A,78.0,74.0,78.0,78.0,75.0,72.28571428571429,73.0,73.42857142857143,2,1,0,0,2,1,0,1,3,1
1178,2012-10-16,Bulgaria,Czech Republic,0,0,2012,Draw,69.0,67.0,68.0,71.0,73.7,74.0,73.8,75.8,2,1,0,0,3,0,3,0,1,10
1179,2012-10-16,Egypt,Tunisia,0,1,2012,team_B,66.0,67.0,67.0,69.0,67.0,71.0,65.0,69.0,1,3,0,0,21,7,8,6,18,23
1180,2012-10-16,Germany,Sweden,4,4,2012,Draw,82.0,80.0,84.0,84.0,75.0,73.0,77.0,77.0,3,3,0,0,34,14,12,8,61,53
1181,2012-10-16,Hungary,Turkey,3,1,2012,team_A,68.0,67.0,70.0,72.0,74.0,73.0,78.0,77.0,1,0,0,1,10,5,4,1,21,13
1182,2012-10-16,Iceland,Switzerland,0,2,2012,team_B,73.0,70.0,75.0,72.0,71.0,74.0,74.0,76.0,1,3,0,0,4,0,4,0,1,7
1183,2012-10-16,Iran,Korea Republic,1,0,2012,team_A,59.0,53.0,54.0,57.0,72.0,68.0,70.0,71.0,0,3,1,0,19,6,7,6,23,25
1184,2012-10-16,Denmark,Italy,1,3,2012,team_B,73.0,73.0,73.0,76.0,83.0,80.0,82.0,83.0,0,2,3,0,10,2,7,1,8,16
1185,2012-10-16,Brazil,Japan,4,0,2012,team_A,83.0,83.0,81.0,83.0,59.0,53.0,54.0,57.0,5,6,0,0,8,6,0,2,20,4
1186,2012-10-16,Paraguay,Peru,1,0,2012,team_A,75.3,71.7,72.3,74.10000000000001,69.0,66.0,71.0,74.0,0,2,4,0,44,21,10,13,67,47
1187,2012-10-16,Northern Ireland,Portugal,1,1,2012,Draw,65.0,70.0,69.0,71.0,80.0,79.0,80.0,82.0,0,0,7,1,11,2,3,6,10,9
1188,2012-10-16,Netherlands,Romania,4,1,2012,team_A,81.0,75.0,81.0,82.0,74.0,69.0,69.0,73.0,3,3,0,0,10,6,1,3,12,2
1189,2012-10-16,France,Spain,1,1,2012,Draw,81.0,82.0,81.0,83.0,84.0,83.0,86.0,87.0,0,12,1,0,31,11,14,6,35,59
1190,2012-10-16,Ecuador,Venezuela,0,0,2012,Draw,72.0,67.0,73.0,73.0,73.83333333333334,70.16666666666667,70.33333333333333,71.5,4,1,0,0,22,12,9,1,43,24
1191,2012-10-17,England,Poland,1,1,2012,Draw,82.0,81.0,83.0,83.0,74.0,72.0,74.0,76.0,7,2,0,0,17,10,1,6,27,10
1192,2012-11-14,Bolivia,Costa Rica,1,1,2012,Draw,69.33333333333333,65.33333333333333,63.83333333333333,65.83333333333333,59.0,53.0,54.0,57.0,1,2,0,0,2,0,2,0,0,6
1193,2012-11-14,Brazil,Colombia,1,1,2012,Draw,83.0,83.0,81.0,83.0,77.0,72.0,74.0,77.0,6,4,0,0,24,15,2,7,54,10
1194,2012-11-14,Bulgaria,Ukraine,0,1,2012,team_B,69.0,67.0,68.0,71.0,74.0,67.5,72.25,74.75,2,0,0,3,4,0,2,2,2,6
1195,2012-11-14,Hungary,Norway,0,2,2012,team_B,68.0,67.0,70.0,72.0,73.0,73.0,73.0,74.0,2,2,0,0,16,7,4,5,32,17
1196,2012-11-14,France,Italy,2,1,2012,team_A,81.0,82.0,81.0,83.0,83.0,80.0,82.0,83.0,0,3,1,0,34,7,17,10,42,74
1197,2012-11-14,Australia,Korea Republic,2,1,2012,team_A,70.0,68.0,69.0,72.0,72.0,68.0,70.0,71.0,1,0,0,1,22,7,6,9,23,23
1198,2012-11-14,Germany,Netherlands,0,0,2012,Draw,82.0,80.0,84.0,84.0,81.0,75.0,81.0,82.0,3,4,0,0,39,15,10,14,77,64
1199,2012-11-14,Panama,Spain,1,5,2012,team_B,59.0,53.0,54.0,57.0,84.0,83.0,86.0,87.0,1,12,0,0,0,0,0,0,0,0
1200,2012-11-14,Poland,Uruguay,1,3,2012,team_B,74.0,72.0,74.0,76.0,81.0,77.0,74.0,79.0,2,0,0,3,2,1,0,1,3,2
1201,2012-11-14,Belgium,Romania,1,2,2012,team_B,76.0,78.0,77.0,79.0,74.0,69.0,69.0,73.0,4,0,0,1,11,5,4,2,15,12
1202,2012-11-14,Argentina,Saudi Arabia,0,0,2012,Draw,86.0,77.0,79.0,82.0,73.0,73.0,73.0,73.0,2,1,0,0,3,2,0,1,7,3
1203,2012-11-14,Chile,Serbia,1,3,2012,team_B,76.0,70.0,74.0,76.0,77.0,72.0,72.0,77.0,0,0,4,2,0,0,0,0,0,0
1204,2012-11-14,England,Sweden,2,4,2012,team_B,82.0,81.0,83.0,83.0,75.0,73.0,77.0,77.0,7,3,0,0,23,8,6,9,36,28
1205,2012-11-14,Switzerland,Tunisia,2,1,2012,team_A,71.0,74.0,74.0,76.0,67.0,71.0,65.0,69.0,4,4,0,0,2,1,0,1,2,1
1206,2012-11-14,Denmark,Turkey,1,1,2012,Draw,73.0,73.0,73.0,76.0,74.0,73.0,78.0,77.0,0,0,4,2,7,2,1,4,9,6
1207,2012-11-14,Nigeria,Venezuela,3,1,2012,team_A,78.5,75.0,71.5,77.5,73.83333333333334,70.16666666666667,70.33333333333333,71.5,2,1,0,0,1,1,0,0,1,0
1208,2012-11-21,Argentina,Brazil,2,1,2012,team_A,86.0,77.0,79.0,82.0,83.0,83.0,81.0,83.0,2,6,0,0,97,35,39,23,153,155
1209,2012-12-09,Iran,Saudi Arabia,0,0,2012,Draw,59.0,53.0,54.0,57.0,73.0,73.0,73.0,73.0,0,1,1,0,13,4,4,5,19,13
1210,2013-01-08,Norway,South Africa,1,0,2013,team_A,79.0,72.0,71.0,73.0,70.0,68.0,68.0,70.0,3,1,0,0,2,1,1,0,2,2
1211,2013-01-26,Finland,Sweden,0,3,2013,team_B,66.0,69.0,71.0,70.0,81.0,73.0,75.0,75.0,3,4,0,0,85,9,65,11,94,289
1212,2013-01-27,Morocco,South Africa,2,2,2013,Draw,59.0,53.0,54.0,57.0,70.0,68.0,68.0,70.0,1,1,0,0,3,0,2,1,3,6
1213,2013-02-02,Poland,Romania,4,1,2013,team_A,79.0,67.0,74.0,74.0,73.0,69.0,69.0,71.0,1,1,0,0,33,4,14,15,47,54
1214,2013-02-06,Chile,Egypt,2,1,2013,team_A,77.0,72.0,76.0,76.0,66.0,68.0,67.0,68.0,1,0,0,2,1,0,1,0,0,2
1215,2013-02-06,Croatia,Korea Republic,4,0,2013,team_A,78.0,73.5,74.83333333333333,77.5,74.0,70.0,69.0,71.0,3,0,0,2,5,1,2,2,5,6
1216,2013-02-06,Brazil,England,1,2,2013,team_B,83.0,83.0,81.0,82.0,84.0,81.0,79.0,81.0,0,0,1,1,23,11,3,9,31,19
1217,2013-02-06,France,Germany,1,2,2013,team_B,82.0,80.0,78.0,81.0,85.0,82.0,84.0,84.0,1,3,0,0,24,11,7,6,40,40
1218,2013-02-06,Greece,Switzerland,0,0,2013,Draw,74.0,76.0,72.0,74.0,75.0,75.0,77.0,76.0,5,5,0,0,12,2,7,3,11,17
1219,2013-02-06,Iceland,Russia,0,2,2013,team_B,73.0,70.0,75.0,72.0,78.0,76.0,78.0,78.0,1,4,0,0,11,1,6,4,6,18
1220,2013-02-06,Italy,Netherlands,1,1,2013,Draw,80.0,81.0,84.0,83.0,85.0,75.0,79.0,80.0,0,4,1,0,17,7,3,7,22,18
1221,2013-02-06,Norway,Ukraine,0,2,2013,team_B,79.0,72.0,71.0,73.0,74.0,67.5,72.25,74.75,4,1,0,0,4,0,3,1,0,3
1222,2013-02-06,Costa Rica,Panama,2,2,2013,Draw,59.0,53.0,54.0,57.0,59.0,53.0,54.0,57.0,6,3,0,0,33,18,5,10,68,26
1223,2013-02-06,Ecuador,Portugal,3,2,2013,team_A,73.0,66.0,74.0,72.0,82.0,80.0,82.0,80.0,4,0,0,1,1,0,1,0,0,3
1224,2013-02-06,Australia,Romania,2,3,2013,team_B,71.0,68.0,69.0,71.0,73.0,69.0,69.0,71.0,5,0,0,1,0,0,0,0,0,0
1225,2013-02-06,Spain,Uruguay,3,1,2013,team_A,84.0,83.0,86.0,86.0,84.0,78.0,76.0,79.0,13,1,0,0,8,3,0,5,11,6
1226,2013-02-06,Argentina,Sweden,3,2,2013,team_A,85.0,78.0,80.0,82.0,81.0,73.0,75.0,75.0,3,5,0,0,2,0,1,1,3,4
1227,2013-02-06,Czech Republic,Turkey,2,0,2013,team_A,73.0,75.0,74.0,75.0,78.0,74.0,76.0,77.0,2,0,0,2,6,3,2,1,16,8
1228,2013-02-06,Austria,Wales,1,2,2013,team_B,73.0,74.0,75.0,74.0,75.0,72.2857142857143,73.0,73.42857142857143,0,0,1,1,7,5,1,1,10,4
1229,2013-03-21,Brazil,Italy,2,2,2013,Draw,83.0,83.0,81.0,82.0,80.0,81.0,84.0,83.0,0,0,2,1,14,7,5,2,24,19
1230,2013-03-22,Argentina,Venezuela,3,0,2013,team_A,85.0,78.0,80.0,82.0,74.0,70.0,69.0,71.0,4,0,0,1,19,18,1,0,71,10
1231,2013-03-22,Bolivia,Colombia,0,5,2013,team_B,72.0,65.0,64.0,66.0,80.0,77.0,75.0,78.0,1,4,0,0,26,6,11,9,27,35
1232,2013-03-22,Croatia,Serbia,2,0,2013,team_A,78.0,73.5,74.83333333333333,77.5,77.0,72.0,72.0,77.0,4,2,0,0,3,1,0,2,6,3
1233,2013-03-22,Czech Republic,Denmark,0,3,2013,team_B,73.0,75.0,74.0,75.0,72.0,75.0,74.0,74.0,3,0,0,5,9,3,1,5,9,4
1234,2013-03-22,Hungary,Romania,2,2,2013,Draw,69.0,67.0,68.0,69.0,73.0,69.0,69.0,71.0,0,1,1,0,18,10,4,4,42,18
1235,2013-03-22,Canada,Japan,1,2,2013,team_B,68.33333333333333,65.0,70.0,67.66666666666667,59.0,53.0,54.0,57.0,0,2,1,0,1,0,1,0,0,3
1236,2013-03-22,Chile,Peru,0,1,2013,team_B,77.0,72.0,76.0,76.0,76.0,69.0,69.0,72.0,2,0,0,1,73,39,20,14,116,94
1237,2013-03-22,Poland,Ukraine,1,3,2013,team_B,79.0,67.0,74.0,74.0,74.0,67.5,72.25,74.75,0,2,1,0,5,2,1,2,7,5
1238,2013-03-22,Scotland,Wales,1,2,2013,team_B,74.0,71.0,74.0,73.0,75.0,72.2857142857143,73.0,73.42857142857143,2,1,0,0,81,40,22,19,135,103
1239,2013-03-22,Iceland,Slovenia,2,1,2013,team_A,73.0,70.0,75.0,72.0,72.0,71.0,69.0,72.0,0,0,1,3,2,0,2,0,3,10
1240,2013-03-22,Finland,Spain,1,1,2013,Draw,66.0,69.0,71.0,70.0,84.0,83.0,86.0,86.0,0,14,2,0,6,1,4,1,4,13
1241,2013-03-22,Paraguay,Uruguay,1,1,2013,Draw,79.0,70.0,73.0,74.0,84.0,78.0,76.0,79.0,2,0,0,1,70,25,29,16,91,106
1242,2013-03-25,Brazil,Russia,1,1,2013,Draw,83.0,83.0,81.0,82.0,78.0,76.0,78.0,78.0,0,5,2,0,11,8,1,2,23,8
1243,2013-03-26,Argentina,Bolivia,1,1,2013,Draw,85.0,78.0,80.0,82.0,72.0,65.0,64.0,66.0,5,0,0,1,31,22,5,4,79,25
1244,2013-03-26,Chile,Uruguay,2,0,2013,team_A,77.0,72.0,76.0,76.0,84.0,78.0,76.0,79.0,0,0,1,1,73,14,42,17,76,136
1245,2013-03-26,Bulgaria,Denmark,1,1,2013,Draw,69.0,66.0,67.0,68.0,72.0,75.0,74.0,74.0,1,1,0,0,14,4,3,7,19,16
1246,2013-03-26,Ecuador,Paraguay,4,1,2013,team_A,73.0,66.0,74.0,72.0,79.0,70.0,73.0,74.0,6,2,0,0,34,10,20,4,41,63
1247,2013-03-26,France,Spain,0,1,2013,team_B,82.0,80.0,78.0,81.0,84.0,83.0,86.0,86.0,1,14,0,0,32,11,14,7,36,60
1248,2013-03-26,Netherlands,Romania,4,0,2013,team_A,85.0,75.0,79.0,80.0,73.0,69.0,69.0,71.0,5,1,0,0,11,7,1,3,16,3
1249,2013-03-26,Scotland,Serbia,0,2,2013,team_B,74.0,71.0,74.0,73.0,77.0,72.0,72.0,77.0,0,0,1,1,1,0,0,1,0,0
1250,2013-03-26,Hungary,Turkey,1,1,2013,Draw,69.0,67.0,68.0,69.0,78.0,74.0,76.0,77.0,0,1,1,0,11,6,4,1,24,14
1251,2013-03-26,Colombia,Venezuela,0,1,2013,team_B,80.0,77.0,75.0,78.0,74.0,70.0,69.0,71.0,5,0,0,2,29,14,3,12,44,19
1252,2013-03-26,Croatia,Wales,2,1,2013,team_A,78.0,73.5,74.83333333333333,77.5,75.0,72.2857142857143,73.0,73.42857142857143,5,2,0,0,3,2,0,1,5,1
1253,2013-04-06,Bolivia,Brazil,0,4,2013,team_B,72.0,65.0,64.0,66.0,83.0,83.0,81.0,82.0,0,0,1,2,25,4,18,3,23,86
1254,2013-04-17,Mexico,Peru,0,0,2013,Draw,76.0,74.0,73.0,75.0,76.0,69.0,69.0,72.0,4,2,0,0,26,11,9,6,36,31
1255,2013-04-24,Brazil,Chile,2,2,2013,Draw,83.0,83.0,81.0,82.0,77.0,72.0,76.0,76.0,1,1,0,0,64,46,7,11,150,53
1256,2013-05-28,Canada,Costa Rica,0,1,2013,team_B,68.33333333333333,65.0,70.0,67.66666666666667,59.0,53.0,54.0,57.0,0,1,3,0,18,4,7,7,14,19
1257,2013-05-29,Ecuador,Germany,2,4,2013,team_B,73.0,66.0,74.0,72.0,85.0,82.0,84.0,84.0,7,6,0,0,1,0,1,0,0,3
1258,2013-05-30,Bulgaria,Japan,2,0,2013,team_A,69.0,66.0,67.0,68.0,59.0,53.0,54.0,57.0,1,0,0,1,4,3,0,1,9,3
1259,2013-05-31,Mexico,Nigeria,2,2,2013,Draw,76.0,74.0,73.0,75.0,78.5,75.0,71.5,77.5,4,7,0,0,3,1,0,2,5,4
1260,2013-05-31,Slovenia,Turkey,2,0,2013,team_A,72.0,71.0,69.0,72.0,78.0,74.0,76.0,77.0,0,1,4,0,0,0,0,0,0,0
1261,2013-06-01,Panama,Peru,1,2,2013,team_B,59.0,53.0,54.0,57.0,76.0,69.0,69.0,72.0,4,2,0,0,6,2,4,0,5,14
